modeldate,state,Trump,Biden
9/2/20,Indiana,0.952425,0.047575
9/2/20,Illinois,0.005975,0.994025
9/2/20,Idaho,0.994175,0.005825
9/2/20,Hawaii,0.013425,0.986575
9/2/20,Georgia,0.688775,0.311225
9/2/20,Florida,0.3983,0.6017
9/2/20,District of Columbia,0,1
9/2/20,Delaware,0.003,0.997
9/2/20,Connecticut,0.02115,0.97885
9/2/20,Colorado,0.147325,0.852675
9/2/20,California,0.00245,0.99755
9/2/20,Arkansas,0.935,0.065
9/2/20,Arizona,0.40775,0.59225
9/2/20,Alaska,0.8101,0.1899
9/2/20,Alabama,0.979125,0.020875
9/1/20,Wyoming,0.99835,0.00165
9/1/20,Wisconsin,0.306375,0.693625
9/1/20,West Virginia,0.993275,0.006725
9/1/20,Washington,0.01325,0.98675
9/1/20,Virginia,0.078625,0.921375
9/1/20,Vermont,0.0097,0.9903
9/1/20,Utah,0.956425,0.043575
9/1/20,Texas,0.7575,0.2425
9/1/20,Tennessee,0.957525,0.042475
9/1/20,South Dakota,0.9664,0.0336
9/1/20,South Carolina,0.88405,0.11595
9/1/20,Rhode Island,0.0165,0.9835
9/1/20,Pennsylvania,0.314075,0.685925
9/1/20,Oregon,0.0933,0.9067
9/1/20,Oklahoma,0.9934,0.0066
9/1/20,Ohio,0.620825,0.379175
9/1/20,North Dakota,0.9886,0.0114
9/1/20,North Carolina,0.538375,0.461625
9/1/20,New York,0.001975,0.998025
9/1/20,New Mexico,0.0994,0.9006
9/1/20,New Jersey,0.041725,0.958275
9/1/20,New Hampshire,0.307625,0.692375
9/1/20,Nevada,0.241325,0.758675
9/1/20,Nebraska,0.985825,0.014175
9/1/20,NE-3,0.99985,0.00015
9/1/20,NE-2,0.443225,0.556775
9/1/20,NE-1,0.9407,0.0593
9/1/20,Montana,0.889025,0.110975
9/1/20,Missouri,0.904175,0.095825
9/1/20,Mississippi,0.88205,0.11795
9/1/20,Minnesota,0.269125,0.730875
9/1/20,Michigan,0.19555,0.80445
9/1/20,Massachusetts,0.00245,0.99755
9/1/20,Maryland,0.00255,0.99745
9/1/20,Maine,0.236775,0.763225
9/1/20,ME-2,0.660025,0.339975
9/1/20,ME-1,0.06075,0.93925
9/1/20,Louisiana,0.927725,0.072275
9/1/20,Kentucky,0.977075,0.022925
9/1/20,Kansas,0.934775,0.065225
9/1/20,Iowa,0.70595,0.29405
9/1/20,Indiana,0.95665,0.04335
9/1/20,Illinois,0.00735,0.99265
9/1/20,Idaho,0.9944,0.0056
9/1/20,Hawaii,0.014675,0.985325
9/1/20,Georgia,0.696925,0.303075
9/1/20,Florida,0.398475,0.601525
9/1/20,District of Columbia,0,1
9/1/20,Delaware,0.0037,0.9963
9/1/20,Connecticut,0.0236,0.9764
9/1/20,Colorado,0.15895,0.84105
9/1/20,California,0.002875,0.997125
9/1/20,Arkansas,0.939875,0.060125
9/1/20,Arizona,0.449175,0.550825
9/1/20,Alaska,0.820775,0.179225
9/1/20,Alabama,0.981025,0.018975
8/31/20,Wyoming,0.998,0.002
8/31/20,Wisconsin,0.33545,0.66455
8/31/20,West Virginia,0.99295,0.00705
8/31/20,Washington,0.014025,0.985975
8/31/20,Virginia,0.0778,0.9222
8/31/20,Vermont,0.009925,0.990075
8/31/20,Utah,0.9572,0.0428
8/31/20,Texas,0.779725,0.220275
8/31/20,Tennessee,0.958,0.042
8/31/20,South Dakota,0.968125,0.031875
8/31/20,South Carolina,0.883275,0.116725
8/31/20,Rhode Island,0.019625,0.980375
8/31/20,Pennsylvania,0.321,0.679
8/31/20,Oregon,0.09605,0.90395
8/31/20,Oklahoma,0.99265,0.00735
8/31/20,Ohio,0.5982,0.4018
8/31/20,North Dakota,0.98845,0.01155
8/31/20,North Carolina,0.551125,0.448875
8/31/20,New York,0.003025,0.996975
8/31/20,New Mexico,0.100575,0.899425
8/31/20,New Jersey,0.043,0.957
8/31/20,New Hampshire,0.31295,0.68705
8/31/20,Nevada,0.23655,0.76345
8/31/20,Nebraska,0.987125,0.012875
8/31/20,NE-3,0.99965,0.00035
8/31/20,NE-2,0.447625,0.552375
8/31/20,NE-1,0.94225,0.05775
8/31/20,Montana,0.89405,0.10595
8/31/20,Missouri,0.91025,0.08975
8/31/20,Mississippi,0.883725,0.116275
8/31/20,Minnesota,0.3083,0.6917
8/31/20,Michigan,0.205075,0.794925
8/31/20,Massachusetts,0.00375,0.99625
8/31/20,Maryland,0.002675,0.997325
8/31/20,Maine,0.2425,0.7575
8/31/20,ME-2,0.659775,0.340225
8/31/20,ME-1,0.0645,0.9355
8/31/20,Louisiana,0.928575,0.071425
8/31/20,Kentucky,0.97725,0.02275
8/31/20,Kansas,0.934925,0.065075
8/31/20,Iowa,0.712625,0.287375
8/31/20,Indiana,0.956125,0.043875
8/31/20,Illinois,0.00795,0.99205
8/31/20,Idaho,0.994275,0.005725
8/31/20,Hawaii,0.01515,0.98485
8/31/20,Georgia,0.702225,0.297775
8/31/20,Florida,0.40215,0.59785
8/31/20,District of Columbia,0,1
8/31/20,Delaware,0.004325,0.995675
8/31/20,Connecticut,0.025075,0.974925
8/31/20,Colorado,0.150575,0.849425
8/31/20,California,0.003225,0.996775
8/31/20,Arkansas,0.9394,0.0606
8/31/20,Arizona,0.4821,0.5179
8/31/20,Alaska,0.8239,0.1761
8/31/20,Alabama,0.980375,0.019625
8/30/20,Wyoming,0.998025,0.001975
8/30/20,Wisconsin,0.33145,0.66855
8/30/20,West Virginia,0.992375,0.007625
8/30/20,Washington,0.015025,0.984975
8/30/20,Virginia,0.07865,0.92135
8/30/20,Vermont,0.009825,0.990175
8/30/20,Utah,0.953575,0.046425
8/30/20,Texas,0.7655,0.2345
8/30/20,Tennessee,0.952625,0.047375
8/30/20,South Dakota,0.966025,0.033975
8/30/20,South Carolina,0.8761,0.1239
8/30/20,Rhode Island,0.0194,0.9806
8/30/20,Pennsylvania,0.30905,0.69095
8/30/20,Oregon,0.095175,0.904825
8/30/20,Oklahoma,0.99225,0.00775
8/30/20,Ohio,0.581575,0.418425
8/30/20,North Dakota,0.9875,0.0125
8/30/20,North Carolina,0.536775,0.463225
8/30/20,New York,0.003,0.997
8/30/20,New Mexico,0.09935,0.90065
8/30/20,New Jersey,0.0448,0.9552
8/30/20,New Hampshire,0.309625,0.690375
8/30/20,Nevada,0.22825,0.77175
8/30/20,Nebraska,0.984125,0.015875
8/30/20,NE-3,0.9997,0.0003
8/30/20,NE-2,0.434825,0.565175
8/30/20,NE-1,0.9377,0.0623
8/30/20,Montana,0.889375,0.110625
8/30/20,Missouri,0.88455,0.11545
8/30/20,Mississippi,0.877275,0.122725
8/30/20,Minnesota,0.29705,0.70295
8/30/20,Michigan,0.20185,0.79815
8/30/20,Massachusetts,0.0044,0.9956
8/30/20,Maryland,0.0028,0.9972
8/30/20,Maine,0.24075,0.75925
8/30/20,ME-2,0.6555,0.3445
8/30/20,ME-1,0.064325,0.935675
8/30/20,Louisiana,0.9221,0.0779
8/30/20,Kentucky,0.975825,0.024175
8/30/20,Kansas,0.92935,0.07065
8/30/20,Iowa,0.700775,0.299225
8/30/20,Indiana,0.95035,0.04965
8/30/20,Illinois,0.00775,0.99225
8/30/20,Idaho,0.99385,0.00615
8/30/20,Hawaii,0.015375,0.984625
8/30/20,Georgia,0.68135,0.31865
8/30/20,Florida,0.38945,0.61055
8/30/20,District of Columbia,0,1
8/30/20,Delaware,0.004425,0.995575
8/30/20,Connecticut,0.02545,0.97455
8/30/20,Colorado,0.148625,0.851375
8/30/20,California,0.003275,0.996725
8/30/20,Arkansas,0.934125,0.065875
8/30/20,Arizona,0.46895,0.53105
8/30/20,Alaska,0.81585,0.18415
8/30/20,Alabama,0.979925,0.020075
8/29/20,Wyoming,0.998025,0.001975
8/29/20,Wisconsin,0.32445,0.67555
8/29/20,West Virginia,0.9917,0.0083
8/29/20,Washington,0.01395,0.98605
8/29/20,Virginia,0.076875,0.923125
8/29/20,Vermont,0.0087,0.9913
8/29/20,Utah,0.951725,0.048275
8/29/20,Texas,0.760725,0.239275
8/29/20,Tennessee,0.95155,0.04845
8/29/20,South Dakota,0.9616,0.0384
8/29/20,South Carolina,0.871675,0.128325
8/29/20,Rhode Island,0.0189,0.9811
8/29/20,Pennsylvania,0.304525,0.695475
8/29/20,Oregon,0.092725,0.907275
8/29/20,Oklahoma,0.99145,0.00855
8/29/20,Ohio,0.5789,0.4211
8/29/20,North Dakota,0.98545,0.01455
8/29/20,North Carolina,0.5365,0.4635
8/29/20,New York,0.00285,0.99715
8/29/20,New Mexico,0.099975,0.900025
8/29/20,New Jersey,0.04435,0.95565
8/29/20,New Hampshire,0.305075,0.694925
8/29/20,Nevada,0.229825,0.770175
8/29/20,Nebraska,0.9831,0.0169
8/29/20,NE-3,0.99945,0.00055
8/29/20,NE-2,0.432975,0.567025
8/29/20,NE-1,0.9322,0.0678
8/29/20,Montana,0.88235,0.11765
8/29/20,Missouri,0.879225,0.120775
8/29/20,Mississippi,0.877425,0.122575
8/29/20,Minnesota,0.2979,0.7021
8/29/20,Michigan,0.1977,0.8023
8/29/20,Massachusetts,0.004525,0.995475
8/29/20,Maryland,0.0024,0.9976
8/29/20,Maine,0.237075,0.762925
8/29/20,ME-2,0.647425,0.352575
8/29/20,ME-1,0.063775,0.936225
8/29/20,Louisiana,0.9243,0.0757
8/29/20,Kentucky,0.9733,0.0267
8/29/20,Kansas,0.92405,0.07595
8/29/20,Iowa,0.695325,0.304675
8/29/20,Indiana,0.9468,0.0532
8/29/20,Illinois,0.007875,0.992125
8/29/20,Idaho,0.993425,0.006575
8/29/20,Hawaii,0.01485,0.98515
8/29/20,Georgia,0.678075,0.321925
8/29/20,Florida,0.3864,0.6136
8/29/20,District of Columbia,0,1
8/29/20,Delaware,0.004125,0.995875
8/29/20,Connecticut,0.0256,0.9744
8/29/20,Colorado,0.146675,0.853325
8/29/20,California,0.003125,0.996875
8/29/20,Arkansas,0.932825,0.067175
8/29/20,Arizona,0.463275,0.536725
8/29/20,Alaska,0.808375,0.191625
8/29/20,Alabama,0.97835,0.02165
8/28/20,Wyoming,0.997725,0.002275
8/28/20,Wisconsin,0.3227,0.6773
8/28/20,West Virginia,0.992375,0.007625
8/28/20,Washington,0.014075,0.985925
8/28/20,Virginia,0.07625,0.92375
8/28/20,Vermont,0.010225,0.989775
8/28/20,Utah,0.9509,0.0491
8/28/20,Texas,0.75915,0.24085
8/28/20,Tennessee,0.9514,0.0486
8/28/20,South Dakota,0.961825,0.038175
8/28/20,South Carolina,0.871925,0.128075
8/28/20,Rhode Island,0.01905,0.98095
8/28/20,Pennsylvania,0.3024,0.6976
8/28/20,Oregon,0.09605,0.90395
8/28/20,Oklahoma,0.992575,0.007425
8/28/20,Ohio,0.576375,0.423625
8/28/20,North Dakota,0.9867,0.0133
8/28/20,North Carolina,0.530375,0.469625
8/28/20,New York,0.00275,0.99725
8/28/20,New Mexico,0.0992,0.9008
8/28/20,New Jersey,0.04455,0.95545
8/28/20,New Hampshire,0.3035,0.6965
8/28/20,Nevada,0.2289,0.7711
8/28/20,Nebraska,0.98335,0.01665
8/28/20,NE-3,0.999425,0.000575
8/28/20,NE-2,0.430175,0.569825
8/28/20,NE-1,0.935125,0.064875
8/28/20,Montana,0.88335,0.11665
8/28/20,Missouri,0.8802,0.1198
8/28/20,Mississippi,0.8779,0.1221
8/28/20,Minnesota,0.294925,0.705075
8/28/20,Michigan,0.198725,0.801275
8/28/20,Massachusetts,0.004,0.996
8/28/20,Maryland,0.002775,0.997225
8/28/20,Maine,0.238325,0.761675
8/28/20,ME-2,0.645675,0.354325
8/28/20,ME-1,0.063325,0.936675
8/28/20,Louisiana,0.923125,0.076875
8/28/20,Kentucky,0.973725,0.026275
8/28/20,Kansas,0.927075,0.072925
8/28/20,Iowa,0.695775,0.304225
8/28/20,Indiana,0.950025,0.049975
8/28/20,Illinois,0.0078,0.9922
8/28/20,Idaho,0.993725,0.006275
8/28/20,Hawaii,0.016275,0.983725
8/28/20,Georgia,0.67735,0.32265
8/28/20,Florida,0.3818,0.6182
8/28/20,District of Columbia,0,1
8/28/20,Delaware,0.00375,0.99625
8/28/20,Connecticut,0.023975,0.976025
8/28/20,Colorado,0.148975,0.851025
8/28/20,California,0.003375,0.996625
8/28/20,Arkansas,0.931275,0.068725
8/28/20,Arizona,0.46165,0.53835
8/28/20,Alaska,0.811275,0.188725
8/28/20,Alabama,0.978625,0.021375
8/27/20,Wyoming,0.9979,0.0021
8/27/20,Wisconsin,0.315275,0.684725
8/27/20,West Virginia,0.991825,0.008175
8/27/20,Washington,0.0132,0.9868
8/27/20,Virginia,0.07545,0.92455
8/27/20,Vermont,0.00795,0.99205
8/27/20,Utah,0.953125,0.046875
8/27/20,Texas,0.7682,0.2318
8/27/20,Tennessee,0.954625,0.045375
8/27/20,South Dakota,0.9624,0.0376
8/27/20,South Carolina,0.875975,0.124025
8/27/20,Rhode Island,0.01755,0.98245
8/27/20,Pennsylvania,0.2953,0.7047
8/27/20,Oregon,0.093025,0.906975
8/27/20,Oklahoma,0.991925,0.008075
8/27/20,Ohio,0.57515,0.42485
8/27/20,North Dakota,0.98695,0.01305
8/27/20,North Carolina,0.532725,0.467275
8/27/20,New York,0.00275,0.99725
8/27/20,New Mexico,0.09515,0.90485
8/27/20,New Jersey,0.044525,0.955475
8/27/20,New Hampshire,0.30085,0.69915
8/27/20,Nevada,0.229275,0.770725
8/27/20,Nebraska,0.98435,0.01565
8/27/20,NE-3,0.99965,0.00035
8/27/20,NE-2,0.435425,0.564575
8/27/20,NE-1,0.936875,0.063125
8/27/20,Montana,0.884375,0.115625
8/27/20,Missouri,0.883725,0.116275
8/27/20,Mississippi,0.884625,0.115375
8/27/20,Minnesota,0.29225,0.70775
8/27/20,Michigan,0.179925,0.820075
8/27/20,Massachusetts,0.00405,0.99595
8/27/20,Maryland,0.0023,0.9977
8/27/20,Maine,0.231175,0.768825
8/27/20,ME-2,0.647625,0.352375
8/27/20,ME-1,0.059,0.941
8/27/20,Louisiana,0.926725,0.073275
8/27/20,Kentucky,0.973725,0.026275
8/27/20,Kansas,0.926675,0.073325
8/27/20,Iowa,0.696275,0.303725
8/27/20,Indiana,0.951425,0.048575
8/27/20,Illinois,0.007525,0.992475
8/27/20,Idaho,0.994075,0.005925
8/27/20,Hawaii,0.015625,0.984375
8/27/20,Georgia,0.67985,0.32015
8/27/20,Florida,0.379725,0.620275
8/27/20,District of Columbia,0,1
8/27/20,Delaware,0.003775,0.996225
8/27/20,Connecticut,0.0235,0.9765
8/27/20,Colorado,0.145975,0.854025
8/27/20,California,0.003625,0.996375
8/27/20,Arkansas,0.934675,0.065325
8/27/20,Arizona,0.46255,0.53745
8/27/20,Alaska,0.817025,0.182975
8/27/20,Alabama,0.97875,0.02125
8/26/20,Wyoming,0.997975,0.002025
8/26/20,Wisconsin,0.33425,0.66575
8/26/20,West Virginia,0.99305,0.00695
8/26/20,Washington,0.01265,0.98735
8/26/20,Virginia,0.076875,0.923125
8/26/20,Vermont,0.008575,0.991425
8/26/20,Utah,0.952975,0.047025
8/26/20,Texas,0.766725,0.233275
8/26/20,Tennessee,0.954625,0.045375
8/26/20,South Dakota,0.9657,0.0343
8/26/20,South Carolina,0.876025,0.123975
8/26/20,Rhode Island,0.0198,0.9802
8/26/20,Pennsylvania,0.2919,0.7081
8/26/20,Oregon,0.092275,0.907725
8/26/20,Oklahoma,0.992625,0.007375
8/26/20,Ohio,0.578325,0.421675
8/26/20,North Dakota,0.98675,0.01325
8/26/20,North Carolina,0.5334,0.4666
8/26/20,New York,0.002625,0.997375
8/26/20,New Mexico,0.1005,0.8995
8/26/20,New Jersey,0.04445,0.95555
8/26/20,New Hampshire,0.3032,0.6968
8/26/20,Nevada,0.22935,0.77065
8/26/20,Nebraska,0.984325,0.015675
8/26/20,NE-3,0.9994,0.0006
8/26/20,NE-2,0.439375,0.560625
8/26/20,NE-1,0.936525,0.063475
8/26/20,Montana,0.88995,0.11005
8/26/20,Missouri,0.884,0.116
8/26/20,Mississippi,0.8845,0.1155
8/26/20,Minnesota,0.29605,0.70395
8/26/20,Michigan,0.181825,0.818175
8/26/20,Massachusetts,0.004475,0.995525
8/26/20,Maryland,0.00265,0.99735
8/26/20,Maine,0.234175,0.765825
8/26/20,ME-2,0.65445,0.34555
8/26/20,ME-1,0.06045,0.93955
8/26/20,Louisiana,0.926675,0.073325
8/26/20,Kentucky,0.9748,0.0252
8/26/20,Kansas,0.926875,0.073125
8/26/20,Iowa,0.69665,0.30335
8/26/20,Indiana,0.95085,0.04915
8/26/20,Illinois,0.007525,0.992475
8/26/20,Idaho,0.99385,0.00615
8/26/20,Hawaii,0.01615,0.98385
8/26/20,Georgia,0.6797,0.3203
8/26/20,Florida,0.381775,0.618225
8/26/20,District of Columbia,0,1
8/26/20,Delaware,0.004275,0.995725
8/26/20,Connecticut,0.02515,0.97485
8/26/20,Colorado,0.1496,0.8504
8/26/20,California,0.003325,0.996675
8/26/20,Arkansas,0.9348,0.0652
8/26/20,Arizona,0.4665,0.5335
8/26/20,Alaska,0.816675,0.183325
8/26/20,Alabama,0.980125,0.019875
8/25/20,Wyoming,0.998425,0.001575
8/25/20,Wisconsin,0.292375,0.707625
8/25/20,West Virginia,0.9917,0.0083
8/25/20,Washington,0.0124,0.9876
8/25/20,Virginia,0.067825,0.932175
8/25/20,Vermont,0.008175,0.991825
8/25/20,Utah,0.9499,0.0501
8/25/20,Texas,0.7463,0.2537
8/25/20,Tennessee,0.947875,0.052125
8/25/20,South Dakota,0.96055,0.03945
8/25/20,South Carolina,0.864875,0.135125
8/25/20,Rhode Island,0.01695,0.98305
8/25/20,Pennsylvania,0.26385,0.73615
8/25/20,Oregon,0.084075,0.915925
8/25/20,Oklahoma,0.9919,0.0081
8/25/20,Ohio,0.5474,0.4526
8/25/20,North Dakota,0.985525,0.014475
8/25/20,North Carolina,0.504475,0.495525
8/25/20,New York,0.002325,0.997675
8/25/20,New Mexico,0.087025,0.912975
8/25/20,New Jersey,0.039675,0.960325
8/25/20,New Hampshire,0.282525,0.717475
8/25/20,Nevada,0.206925,0.793075
8/25/20,Nebraska,0.9831,0.0169
8/25/20,NE-3,0.9997,0.0003
8/25/20,NE-2,0.40955,0.59045
8/25/20,NE-1,0.932525,0.067475
8/25/20,Montana,0.878125,0.121875
8/25/20,Missouri,0.869625,0.130375
8/25/20,Mississippi,0.87635,0.12365
8/25/20,Minnesota,0.2704,0.7296
8/25/20,Michigan,0.161675,0.838325
8/25/20,Massachusetts,0.004,0.996
8/25/20,Maryland,0.002425,0.997575
8/25/20,Maine,0.220725,0.779275
8/25/20,ME-2,0.63175,0.36825
8/25/20,ME-1,0.056825,0.943175
8/25/20,Louisiana,0.91915,0.08085
8/25/20,Kentucky,0.9726,0.0274
8/25/20,Kansas,0.918075,0.081925
8/25/20,Iowa,0.677425,0.322575
8/25/20,Indiana,0.9438,0.0562
8/25/20,Illinois,0.00685,0.99315
8/25/20,Idaho,0.99355,0.00645
8/25/20,Hawaii,0.01485,0.98515
8/25/20,Georgia,0.660975,0.339025
8/25/20,Florida,0.3457,0.6543
8/25/20,District of Columbia,0,1
8/25/20,Delaware,0.003325,0.996675
8/25/20,Connecticut,0.021225,0.978775
8/25/20,Colorado,0.12995,0.87005
8/25/20,California,0.002825,0.997175
8/25/20,Arkansas,0.927,0.073
8/25/20,Arizona,0.4239,0.5761
8/25/20,Alaska,0.805975,0.194025
8/25/20,Alabama,0.97775,0.02225
8/24/20,Wyoming,0.99815,0.00185
8/24/20,Wisconsin,0.27995,0.72005
8/24/20,West Virginia,0.992225,0.007775
8/24/20,Washington,0.0115,0.9885
8/24/20,Virginia,0.0725,0.9275
8/24/20,Vermont,0.007925,0.992075
8/24/20,Utah,0.9498,0.0502
8/24/20,Texas,0.744375,0.255625
8/24/20,Tennessee,0.9498,0.0502
8/24/20,South Dakota,0.9617,0.0383
8/24/20,South Carolina,0.866575,0.133425
8/24/20,Rhode Island,0.0165,0.9835
8/24/20,Pennsylvania,0.26435,0.73565
8/24/20,Oregon,0.084125,0.915875
8/24/20,Oklahoma,0.99245,0.00755
8/24/20,Ohio,0.5478,0.4522
8/24/20,North Dakota,0.985275,0.014725
8/24/20,North Carolina,0.50445,0.49555
8/24/20,New York,0.002975,0.997025
8/24/20,New Mexico,0.085775,0.914225
8/24/20,New Jersey,0.040575,0.959425
8/24/20,New Hampshire,0.282975,0.717025
8/24/20,Nevada,0.20895,0.79105
8/24/20,Nebraska,0.982825,0.017175
8/24/20,NE-3,0.99965,0.00035
8/24/20,NE-2,0.415225,0.584775
8/24/20,NE-1,0.932125,0.067875
8/24/20,Montana,0.87755,0.12245
8/24/20,Missouri,0.868375,0.131625
8/24/20,Mississippi,0.877125,0.122875
8/24/20,Minnesota,0.2762,0.7238
8/24/20,Michigan,0.16385,0.83615
8/24/20,Massachusetts,0.00425,0.99575
8/24/20,Maryland,0.0024,0.9976
8/24/20,Maine,0.219425,0.780575
8/24/20,ME-2,0.633725,0.366275
8/24/20,ME-1,0.054275,0.945725
8/24/20,Louisiana,0.92075,0.07925
8/24/20,Kentucky,0.97255,0.02745
8/24/20,Kansas,0.917775,0.082225
8/24/20,Iowa,0.6741,0.3259
8/24/20,Indiana,0.9445,0.0555
8/24/20,Illinois,0.006975,0.993025
8/24/20,Idaho,0.9938,0.0062
8/24/20,Hawaii,0.013825,0.986175
8/24/20,Georgia,0.657825,0.342175
8/24/20,Florida,0.3346,0.6654
8/24/20,District of Columbia,0,1
8/24/20,Delaware,0.00185,0.99815
8/24/20,Connecticut,0.021325,0.978675
8/24/20,Colorado,0.133375,0.866625
8/24/20,California,0.002825,0.997175
8/24/20,Arkansas,0.928275,0.071725
8/24/20,Arizona,0.433,0.567
8/24/20,Alaska,0.8055,0.1945
8/24/20,Alabama,0.979175,0.020825
8/23/20,Wyoming,0.99805,0.00195
8/23/20,Wisconsin,0.279125,0.720875
8/23/20,West Virginia,0.992025,0.007975
8/23/20,Washington,0.01155,0.98845
8/23/20,Virginia,0.0715,0.9285
8/23/20,Vermont,0.00885,0.99115
8/23/20,Utah,0.94775,0.05225
8/23/20,Texas,0.725975,0.274025
8/23/20,Tennessee,0.9499,0.0501
8/23/20,South Dakota,0.959225,0.040775
8/23/20,South Carolina,0.8634,0.1366
8/23/20,Rhode Island,0.016475,0.983525
8/23/20,Pennsylvania,0.263425,0.736575
8/23/20,Oregon,0.08085,0.91915
8/23/20,Oklahoma,0.9922,0.0078
8/23/20,Ohio,0.543375,0.456625
8/23/20,North Dakota,0.98375,0.01625
8/23/20,North Carolina,0.512725,0.487275
8/23/20,New York,0.003325,0.996675
8/23/20,New Mexico,0.08835,0.91165
8/23/20,New Jersey,0.04165,0.95835
8/23/20,New Hampshire,0.2781,0.7219
8/23/20,Nevada,0.208875,0.791125
8/23/20,Nebraska,0.981925,0.018075
8/23/20,NE-3,0.9996,0.0004
8/23/20,NE-2,0.4125,0.5875
8/23/20,NE-1,0.9288,0.0712
8/23/20,Montana,0.87515,0.12485
8/23/20,Missouri,0.866975,0.133025
8/23/20,Mississippi,0.87745,0.12255
8/23/20,Minnesota,0.271675,0.728325
8/23/20,Michigan,0.165825,0.834175
8/23/20,Massachusetts,0.00435,0.99565
8/23/20,Maryland,0.002625,0.997375
8/23/20,Maine,0.217125,0.782875
8/23/20,ME-2,0.627375,0.372625
8/23/20,ME-1,0.0571,0.9429
8/23/20,Louisiana,0.908025,0.091975
8/23/20,Kentucky,0.971875,0.028125
8/23/20,Kansas,0.914925,0.085075
8/23/20,Iowa,0.667675,0.332325
8/23/20,Indiana,0.941925,0.058075
8/23/20,Illinois,0.00635,0.99365
8/23/20,Idaho,0.993375,0.006625
8/23/20,Hawaii,0.013525,0.986475
8/23/20,Georgia,0.656725,0.343275
8/23/20,Florida,0.332475,0.667525
8/23/20,District of Columbia,0,1
8/23/20,Delaware,0.002325,0.997675
8/23/20,Connecticut,0.022725,0.977275
8/23/20,Colorado,0.1317,0.8683
8/23/20,California,0.002875,0.997125
8/23/20,Arkansas,0.928325,0.071675
8/23/20,Arizona,0.42235,0.57765
8/23/20,Alaska,0.800975,0.199025
8/23/20,Alabama,0.978575,0.021425
8/22/20,Wyoming,0.99785,0.00215
8/22/20,Wisconsin,0.277725,0.722275
8/22/20,West Virginia,0.99155,0.00845
8/22/20,Washington,0.0118,0.9882
8/22/20,Virginia,0.07305,0.92695
8/22/20,Vermont,0.0078,0.9922
8/22/20,Utah,0.9495,0.0505
8/22/20,Texas,0.7354,0.2646
8/22/20,Tennessee,0.95005,0.04995
8/22/20,South Dakota,0.958675,0.041325
8/22/20,South Carolina,0.8654,0.1346
8/22/20,Rhode Island,0.01545,0.98455
8/22/20,Pennsylvania,0.2642,0.7358
8/22/20,Oregon,0.083275,0.916725
8/22/20,Oklahoma,0.991675,0.008325
8/22/20,Ohio,0.544475,0.455525
8/22/20,North Dakota,0.985,0.015
8/22/20,North Carolina,0.518575,0.481425
8/22/20,New York,0.0028,0.9972
8/22/20,New Mexico,0.087125,0.912875
8/22/20,New Jersey,0.040475,0.959525
8/22/20,New Hampshire,0.27845,0.72155
8/22/20,Nevada,0.21055,0.78945
8/22/20,Nebraska,0.983475,0.016525
8/22/20,NE-3,0.999725,0.000275
8/22/20,NE-2,0.413425,0.586575
8/22/20,NE-1,0.932375,0.067625
8/22/20,Montana,0.874125,0.125875
8/22/20,Missouri,0.8688,0.1312
8/22/20,Mississippi,0.87845,0.12155
8/22/20,Minnesota,0.273625,0.726375
8/22/20,Michigan,0.163125,0.836875
8/22/20,Massachusetts,0.004075,0.995925
8/22/20,Maryland,0.002475,0.997525
8/22/20,Maine,0.21545,0.78455
8/22/20,ME-2,0.624875,0.375125
8/22/20,ME-1,0.054925,0.945075
8/22/20,Louisiana,0.9115,0.0885
8/22/20,Kentucky,0.9724,0.0276
8/22/20,Kansas,0.917075,0.082925
8/22/20,Iowa,0.6705,0.3295
8/22/20,Indiana,0.945125,0.054875
8/22/20,Illinois,0.00625,0.99375
8/22/20,Idaho,0.99315,0.00685
8/22/20,Hawaii,0.014125,0.985875
8/22/20,Georgia,0.661525,0.338475
8/22/20,Florida,0.338425,0.661575
8/22/20,District of Columbia,0,1
8/22/20,Delaware,0.002275,0.997725
8/22/20,Connecticut,0.02,0.98
8/22/20,Colorado,0.132675,0.867325
8/22/20,California,0.00245,0.99755
8/22/20,Arkansas,0.92825,0.07175
8/22/20,Arizona,0.4274,0.5726
8/22/20,Alaska,0.801175,0.198825
8/22/20,Alabama,0.978925,0.021075
8/21/20,Wyoming,0.99845,0.00155
8/21/20,Wisconsin,0.2761,0.7239
8/21/20,West Virginia,0.992125,0.007875
8/21/20,Washington,0.012575,0.987425
8/21/20,Virginia,0.0702,0.9298
8/21/20,Vermont,0.007375,0.992625
8/21/20,Utah,0.9492,0.0508
8/21/20,Texas,0.732625,0.267375
8/21/20,Tennessee,0.947175,0.052825
8/21/20,South Dakota,0.9597,0.0403
8/21/20,South Carolina,0.868875,0.131125
8/21/20,Rhode Island,0.015525,0.984475
8/21/20,Pennsylvania,0.2627,0.7373
8/21/20,Oregon,0.082425,0.917575
8/21/20,Oklahoma,0.991775,0.008225
8/21/20,Ohio,0.546225,0.453775
8/21/20,North Dakota,0.984975,0.015025
8/21/20,North Carolina,0.515975,0.484025
8/21/20,New York,0.003425,0.996575
8/21/20,New Mexico,0.085475,0.914525
8/21/20,New Jersey,0.039125,0.960875
8/21/20,New Hampshire,0.277025,0.722975
8/21/20,Nevada,0.204825,0.795175
8/21/20,Nebraska,0.9828,0.0172
8/21/20,NE-3,0.999625,0.000375
8/21/20,NE-2,0.417825,0.582175
8/21/20,NE-1,0.9357,0.0643
8/21/20,Montana,0.877225,0.122775
